date,name,name_updated,address,lat,lon,rating,user_ratings_total,season,parks_count_1km,open_bars_count_500m,lst_celsius_1km,temp_max,temp_min,precip_mm,ndvi,nightlight
2024-01-02,LAP COFFEE,LAP COFFEE_Rykestraße,"Rykestraße 11, 10405 Berlin, Germany",52.5362018,13.4206822,4.7,117,Winter,7,10,4.85,7.2,2.5,8.5,0.1070662140846252,36.959999084472656
2024-01-02,LAP COFFEE,LAP COFFEE_Falckensteinstraße,"Falckensteinstraße 5, 10997 Berlin, Germany",52.499624,13.4431491,4.1,40,Winter,4,8,4.85,7.2,2.5,8.5,0.2489165216684341,36.33000183105469
2024-01-02,LAP COFFEE,LAP COFFEE_Adalbertstraße,"Adalbertstraße 91, 10999 Berlin, Germany",52.5011783,13.4189707,4.4,41,Winter,13,14,5.0,7.5,2.5,6.8,0.1436753123998642,38.38999938964844
2024-01-02,LAP coffee,LAP COFFEE_Schönhauser Allee,"Schönhauser Allee 75, 10439 Berlin, Germany",52.5493204,13.4136695,4.7,103,Winter,1,8,4.85,7.2,2.5,8.5,0.2017305344343185,36.45000076293945
2024-01-03,LAP COFFEE,LAP COFFEE_Akazienstraße,"Akazienstraße 3A, 10823 Berlin, Germany",52.4867684,13.35549,4.7,151,Winter,11,12,9.05,10.9,7.2,5.8,0.143639475107193,28.510000228881836
2024-01-03,LAP COFFEE,LAP COFFEE_Kastanienallee,"Kastanienallee 47, 10119 Berlin, Germany",52.5344486,13.4053129,4.8,176,Winter,7,6,8.9,10.6,7.2,10.8,0.0651326924562454,32.849998474121094
2024-01-03,LAP COFFEE,LAP COFFEE_Rosenthaler Str.,"Rosenthaler Str. 62, 10119 Berlin, Germany",52.5276603,13.4035268,4.7,689,Winter,9,20,8.9,10.6,7.2,10.8,0.0797425210475921,62.93000030517578
2024-01-03,LAP COFFEE,LAP COFFEE_Uhlandstraße,"Uhlandstraße 30, 10719 Berlin, Germany",52.5006847,13.3247846,4.8,156,Winter,5,9,9.05,10.9,7.2,5.8,0.0632108747959137,51.470001220703125
2024-01-03,LAP COFFEE,LAP COFFEE_Kantstraße,"Kantstraße 23, 10623 Berlin, Germany",52.50615089999999,13.3208272,4.3,126,Winter,7,10,9.05,10.9,7.2,5.8,0.0520948655903339,48.040000915527344
2024-01-03,LAP COFFEE,LAP COFFEE_Kurfürstendamm,"Kurfürstendamm 229, 10719 Berlin, Germany",52.5036798,13.3322424,4.3,18,Winter,7,14,9.05,10.9,7.2,5.8,0.0176217388361692,127.29000091552734
2024-01-03,LAP COFFEE,LAP COFFEE_Karl-Marx-Straße,"Karl-Marx-Straße 101, 12043 Berlin, Germany",52.479598,13.4377434,4.4,61,Winter,7,10,9.05,10.9,7.2,5.8,0.1078683286905288,27.1200008392334
2024-01-03,LAP COFFEE,LAP COFFEE_Oderberger Str.,"Oderberger Str. 53, 10435 Berlin, Germany",52.5385328,13.4091964,4.8,35,Winter,2,16,8.9,10.6,7.2,10.8,0.1107243150472641,40.279998779296875
2024-01-03,LAP COFFEE,LAP COFFEE_Graefestraße,"Graefestraße 19, 10967 Berlin, Germany",52.4928841,13.4173035,4.4,91,Winter,3,8,9.05,10.9,7.2,5.8,0.2876979410648346,31.309999465942383
2024-01-03,LAP COFFEE,LAP COFFEE_Raumerstraße,"Raumerstraße 35, 10437 Berlin, Germany",52.541964,13.4213096,4.7,135,Winter,7,14,8.9,10.6,7.2,10.8,0.1416866332292556,32.369998931884766
2024-01-03,LAP COFFEE,LAP COFFEE_Schönhauser Allee,"Schönhauser Allee 176, 10119 Berlin, Germany",52.53169699999999,13.4119802,4.9,79,Winter,5,8,8.9,10.6,7.2,10.8,0.1882993876934051,48.45000076293945
2024-01-03,LAP COFFEE,LAP COFFEE_Krossener Str.,"Krossener Str. 21, 10245 Berlin, Germany",52.51026840000001,13.4592979,4.0,49,Winter,7,22,8.9,10.6,7.2,10.8,0.1591652780771255,45.20000076293945
2024-01-03,LAP COFFEE,LAP COFFEE_Rykestraße,"Rykestraße 11, 10405 Berlin, Germany",52.5362018,13.4206822,4.7,117,Winter,7,10,8.9,10.6,7.2,10.8,0.1070662140846252,36.959999084472656
2024-01-03,LAP COFFEE,LAP COFFEE_Falckensteinstraße,"Falckensteinstraße 5, 10997 Berlin, Germany",52.499624,13.4431491,4.1,40,Winter,4,8,8.9,10.6,7.2,10.8,0.2489165216684341,36.33000183105469
2024-01-03,LAP COFFEE,LAP COFFEE_Adalbertstraße,"Adalbertstraße 91, 10999 Berlin, Germany",52.5011783,13.4189707,4.4,41,Winter,13,14,9.05,10.9,7.2,5.8,0.1436753123998642,38.38999938964844
2024-01-03,LAP coffee,LAP COFFEE_Schönhauser Allee,"Schönhauser Allee 75, 10439 Berlin, Germany",52.5493204,13.4136695,4.7,103,Winter,1,8,8.9,10.6,7.2,10.8,0.2017305344343185,36.45000076293945
2024-01-04,LAP COFFEE,LAP COFFEE_Akazienstraße,"Akazienstraße 3A, 10823 Berlin, Germany",52.4867684,13.35549,4.7,151,Winter,11,12,2.65,7.3,-2.0,2.7,0.143639475107193,28.510000228881836
2024-01-04,LAP COFFEE,LAP COFFEE_Kastanienallee,"Kastanienallee 47, 10119 Berlin, Germany",52.5344486,13.4053129,4.8,176,Winter,7,6,2.5,7.2,-2.2,2.8,0.0651326924562454,32.849998474121094
2024-01-04,LAP COFFEE,LAP COFFEE_Rosenthaler Str.,"Rosenthaler Str. 62, 10119 Berlin, Germany",52.5276603,13.4035268,4.7,689,Winter,9,20,2.5,7.2,-2.2,2.8,0.0797425210475921,62.93000030517578
2024-01-04,LAP COFFEE,LAP COFFEE_Uhlandstraße,"Uhlandstraße 30, 10719 Berlin, Germany",52.5006847,13.3247846,4.8,156,Winter,5,9,2.65,7.3,-2.0,2.7,0.0632108747959137,51.470001220703125
2024-01-04,LAP COFFEE,LAP COFFEE_Kantstraße,"Kantstraße 23, 10623 Berlin, Germany",52.50615089999999,13.3208272,4.3,126,Winter,7,10,2.65,7.3,-2.0,2.7,0.0520948655903339,48.040000915527344
2024-01-04,LAP COFFEE,LAP COFFEE_Kurfürstendamm,"Kurfürstendamm 229, 10719 Berlin, Germany",52.5036798,13.3322424,4.3,18,Winter,7,14,2.65,7.3,-2.0,2.7,0.0176217388361692,127.29000091552734
2024-01-04,LAP COFFEE,LAP COFFEE_Karl-Marx-Straße,"Karl-Marx-Straße 101, 12043 Berlin, Germany",52.479598,13.4377434,4.4,61,Winter,7,10,2.65,7.3,-2.0,2.7,0.1078683286905288,27.1200008392334
2024-01-04,LAP COFFEE,LAP COFFEE_Oderberger Str.,"Oderberger Str. 53, 10435 Berlin, Germany",52.5385328,13.4091964,4.8,35,Winter,2,16,2.5,7.2,-2.2,2.8,0.1107243150472641,40.279998779296875
2024-01-04,LAP COFFEE,LAP COFFEE_Graefestraße,"Graefestraße 19, 10967 Berlin, Germany",52.4928841,13.4173035,4.4,91,Winter,3,8,2.65,7.3,-2.0,2.7,0.2876979410648346,31.309999465942383
2024-01-04,LAP COFFEE,LAP COFFEE_Raumerstraße,"Raumerstraße 35, 10437 Berlin, Germany",52.541964,13.4213096,4.7,135,Winter,7,14,2.5,7.2,-2.2,2.8,0.1416866332292556,32.369998931884766
2024-01-04,LAP COFFEE,LAP COFFEE_Schönhauser Allee,"Schönhauser Allee 176, 10119 Berlin, Germany",52.53169699999999,13.4119802,4.9,79,Winter,5,8,2.5,7.2,-2.2,2.8,0.1882993876934051,48.45000076293945
2024-01-04,LAP COFFEE,LAP COFFEE_Krossener Str.,"Krossener Str. 21, 10245 Berlin, Germany",52.51026840000001,13.4592979,4.0,49,Winter,7,22,2.5,7.2,-2.2,2.8,0.1591652780771255,45.20000076293945
2024-01-04,LAP COFFEE,LAP COFFEE_Rykestraße,"Rykestraße 11, 10405 Berlin, Germany",52.5362018,13.4206822,4.7,117,Winter,7,10,2.5,7.2,-2.2,2.8,0.1070662140846252,36.959999084472656
2024-01-04,LAP COFFEE,LAP COFFEE_Falckensteinstraße,"Falckensteinstraße 5, 10997 Berlin, Germany",52.499624,13.4431491,4.1,40,Winter,4,8,2.5,7.2,-2.2,2.8,0.2489165216684341,36.33000183105469
2024-01-04,LAP COFFEE,LAP COFFEE_Adalbertstraße,"Adalbertstraße 91, 10999 Berlin, Germany",52.5011783,13.4189707,4.4,41,Winter,13,14,2.65,7.3,-2.0,2.7,0.1436753123998642,38.38999938964844
2024-01-04,LAP coffee,LAP COFFEE_Schönhauser Allee,"Schönhauser Allee 75, 10439 Berlin, Germany",52.5493204,13.4136695,4.7,103,Winter,1,8,2.5,7.2,-2.2,2.8,0.2017305344343185,36.45000076293945
2024-01-05,LAP COFFEE,LAP COFFEE_Akazienstraße,"Akazienstraße 3A, 10823 Berlin, Germany",52.4867684,13.35549,4.7,151,Winter,11,12,0.25,0.9,-0.4,6.1,0.143639475107193,28.510000228881836
2024-01-05,LAP COFFEE,LAP COFFEE_Kastanienallee,"Kastanienallee 47, 10119 Berlin, Germany",52.5344486,13.4053129,4.8,176,Winter,7,6,0.1,0.9,-0.7,5.4,0.0651326924562454,32.849998474121094
2024-01-05,LAP COFFEE,LAP COFFEE_Rosenthaler Str.,"Rosenthaler Str. 62, 10119 Berlin, Germany",52.5276603,13.4035268,4.7,689,Winter,9,20,0.1,0.9,-0.7,5.4,0.0797425210475921,62.93000030517578
2024-01-05,LAP COFFEE,LAP COFFEE_Uhlandstraße,"Uhlandstraße 30, 10719 Berlin, Germany",52.5006847,13.3247846,4.8,156,Winter,5,9,0.25,0.9,-0.4,6.1,0.0632108747959137,51.470001220703125
2024-01-05,LAP COFFEE,LAP COFFEE_Kantstraße,"Kantstraße 23, 10623 Berlin, Germany",52.50615089999999,13.3208272,4.3,126,Winter,7,10,0.25,0.9,-0.4,6.1,0.0520948655903339,48.040000915527344
2024-01-05,LAP COFFEE,LAP COFFEE_Kurfürstendamm,"Kurfürstendamm 229, 10719 Berlin, Germany",52.5036798,13.3322424,4.3,18,Winter,7,14,0.25,0.9,-0.4,6.1,0.0176217388361692,127.29000091552734
2024-01-05,LAP COFFEE,LAP COFFEE_Karl-Marx-Straße,"Karl-Marx-Straße 101, 12043 Berlin, Germany",52.479598,13.4377434,4.4,61,Winter,7,10,0.25,0.9,-0.4,6.1,0.1078683286905288,27.1200008392334
2024-01-05,LAP COFFEE,LAP COFFEE_Oderberger Str.,"Oderberger Str. 53, 10435 Berlin, Germany",52.5385328,13.4091964,4.8,35,Winter,2,16,0.1,0.9,-0.7,5.4,0.1107243150472641,40.279998779296875
2024-01-05,LAP COFFEE,LAP COFFEE_Graefestraße,"Graefestraße 19, 10967 Berlin, Germany",52.4928841,13.4173035,4.4,91,Winter,3,8,0.25,0.9,-0.4,6.1,0.2876979410648346,31.309999465942383
2024-01-05,LAP COFFEE,LAP COFFEE_Raumerstraße,"Raumerstraße 35, 10437 Berlin, Germany",52.541964,13.4213096,4.7,135,Winter,7,14,0.1,0.9,-0.7,5.4,0.1416866332292556,32.369998931884766
2024-01-05,LAP COFFEE,LAP COFFEE_Schönhauser Allee,"Schönhauser Allee 176, 10119 Berlin, Germany",52.53169699999999,13.4119802,4.9,79,Winter,5,8,0.1,0.9,-0.7,5.4,0.1882993876934051,48.45000076293945
2024-01-05,LAP COFFEE,LAP COFFEE_Krossener Str.,"Krossener Str. 21, 10245 Berlin, Germany",52.51026840000001,13.4592979,4.0,49,Winter,7,22,0.1,0.9,-0.7,5.4,0.1591652780771255,45.20000076293945
2024-01-05,LAP COFFEE,LAP COFFEE_Rykestraße,"Rykestraße 11, 10405 Berlin, Germany",52.5362018,13.4206822,4.7,117,Winter,7,10,0.1,0.9,-0.7,5.4,0.1070662140846252,36.959999084472656
2024-01-05,LAP COFFEE,LAP COFFEE_Falckensteinstraße,"Falckensteinstraße 5, 10997 Berlin, Germany",52.499624,13.4431491,4.1,40,Winter,4,8,0.1,0.9,-0.7,5.4,0.2489165216684341,36.33000183105469
2024-01-05,LAP COFFEE,LAP COFFEE_Adalbertstraße,"Adalbertstraße 91, 10999 Berlin, Germany",52.5011783,13.4189707,4.4,41,Winter,13,14,0.25,0.9,-0.4,6.1,0.1436753123998642,38.38999938964844
2024-01-05,LAP coffee,LAP COFFEE_Schönhauser Allee,"Schönhauser Allee 75, 10439 Berlin, Germany",52.5493204,13.4136695,4.7,103,Winter,1,8,0.1,0.9,-0.7,5.4,0.2017305344343185,36.45000076293945
2024-01-06,LAP COFFEE,LAP COFFEE_Akazienstraße,"Akazienstraße 3A, 10823 Berlin, Germany",52.4867684,13.35549,4.7,151,Winter,11,12,-0.3,1.0,-1.6,1.3,0.143639475107193,28.510000228881836
2024-01-06,LAP COFFEE,LAP COFFEE_Kastanienallee,"Kastanienallee 47, 10119 Berlin, Germany",52.5344486,13.4053129,4.8,176,Winter,7,6,-0.4999999999999999,0.9,-1.9,1.3,0.0651326924562454,32.849998474121094
2024-01-06,LAP COFFEE,LAP COFFEE_Rosenthaler Str.,"Rosenthaler Str. 62, 10119 Berlin, Germany",52.5276603,13.4035268,4.7,689,Winter,9,20,-0.4999999999999999,0.9,-1.9,1.3,0.0797425210475921,62.93000030517578
2024-01-06,LAP COFFEE,LAP COFFEE_Uhlandstraße,"Uhlandstraße 30, 10719 Berlin, Germany",52.5006847,13.3247846,4.8,156,Winter,5,9,-0.3,1.0,-1.6,1.3,0.0632108747959137,51.470001220703125
2024-01-06,LAP COFFEE,LAP COFFEE_Kantstraße,"Kantstraße 23, 10623 Berlin, Germany",52.50615089999999,13.3208272,4.3,126,Winter,7,10,-0.3,1.0,-1.6,1.3,0.0520948655903339,48.040000915527344
2024-01-06,LAP COFFEE,LAP COFFEE_Kurfürstendamm,"Kurfürstendamm 229, 10719 Berlin, Germany",52.5036798,13.3322424,4.3,18,Winter,7,14,-0.3,1.0,-1.6,1.3,0.0176217388361692,127.29000091552734
2024-01-06,LAP COFFEE,LAP COFFEE_Karl-Marx-Straße,"Karl-Marx-Straße 101, 12043 Berlin, Germany",52.479598,13.4377434,4.4,61,Winter,7,10,-0.3,1.0,-1.6,1.3,0.1078683286905288,27.1200008392334
2024-01-06,LAP COFFEE,LAP COFFEE_Oderberger Str.,"Oderberger Str. 53, 10435 Berlin, Germany",52.5385328,13.4091964,4.8,35,Winter,2,16,-0.4999999999999999,0.9,-1.9,1.3,0.1107243150472641,40.279998779296875
2024-01-06,LAP COFFEE,LAP COFFEE_Graefestraße,"Graefestraße 19, 10967 Berlin, Germany",52.4928841,13.4173035,4.4,91,Winter,3,8,-0.3,1.0,-1.6,1.3,0.2876979410648346,31.309999465942383
2024-01-06,LAP COFFEE,LAP COFFEE_Raumerstraße,"Raumerstraße 35, 10437 Berlin, Germany",52.541964,13.4213096,4.7,135,Winter,7,14,-0.4999999999999999,0.9,-1.9,1.3,0.1416866332292556,32.369998931884766
2024-01-06,LAP COFFEE,LAP COFFEE_Schönhauser Allee,"Schönhauser Allee 176, 10119 Berlin, Germany",52.53169699999999,13.4119802,4.9,79,Winter,5,8,-0.4999999999999999,0.9,-1.9,1.3,0.1882993876934051,48.45000076293945
2024-01-06,LAP COFFEE,LAP COFFEE_Krossener Str.,"Krossener Str. 21, 10245 Berlin, Germany",52.51026840000001,13.4592979,4.0,49,Winter,7,22,-0.4999999999999999,0.9,-1.9,1.3,0.1591652780771255,45.20000076293945
2024-01-06,LAP COFFEE,LAP COFFEE_Rykestraße,"Rykestraße 11, 10405 Berlin, Germany",52.5362018,13.4206822,4.7,117,Winter,7,10,-0.4999999999999999,0.9,-1.9,1.3,0.1070662140846252,36.959999084472656
2024-01-06,LAP COFFEE,LAP COFFEE_Falckensteinstraße,"Falckensteinstraße 5, 10997 Berlin, Germany",52.499624,13.4431491,4.1,40,Winter,4,8,-0.4999999999999999,0.9,-1.9,1.3,0.2489165216684341,36.33000183105469
2024-01-06,LAP COFFEE,LAP COFFEE_Adalbertstraße,"Adalbertstraße 91, 10999 Berlin, Germany",52.5011783,13.4189707,4.4,41,Winter,13,14,-0.3,1.0,-1.6,1.3,0.1436753123998642,38.38999938964844
2024-01-06,LAP coffee,LAP COFFEE_Schönhauser Allee,"Schönhauser Allee 75, 10439 Berlin, Germany",52.5493204,13.4136695,4.7,103,Winter,1,8,-0.4999999999999999,0.9,-1.9,1.3,0.2017305344343185,36.45000076293945
2024-01-07,LAP COFFEE,LAP COFFEE_Akazienstraße,"Akazienstraße 3A, 10823 Berlin, Germany",52.4867684,13.35549,4.7,151,Winter,11,12,-4.0,-0.6,-7.4,0.3,0.143639475107193,28.510000228881836
2024-01-07,LAP COFFEE,LAP COFFEE_Kastanienallee,"Kastanienallee 47, 10119 Berlin, Germany",52.5344486,13.4053129,4.8,176,Winter,7,6,-4.0,-0.4,-7.6,0.5,0.0651326924562454,32.849998474121094
2024-01-07,LAP COFFEE,LAP COFFEE_Rosenthaler Str.,"Rosenthaler Str. 62, 10119 Berlin, Germany",52.5276603,13.4035268,4.7,689,Winter,9,20,-4.0,-0.4,-7.6,0.5,0.0797425210475921,62.93000030517578
2024-01-07,LAP COFFEE,LAP COFFEE_Uhlandstraße,"Uhlandstraße 30, 10719 Berlin, Germany",52.5006847,13.3247846,4.8,156,Winter,5,9,-4.0,-0.6,-7.4,0.3,0.0632108747959137,51.470001220703125
2024-01-07,LAP COFFEE,LAP COFFEE_Kantstraße,"Kantstraße 23, 10623 Berlin, Germany",52.50615089999999,13.3208272,4.3,126,Winter,7,10,-4.0,-0.6,-7.4,0.3,0.0520948655903339,48.040000915527344
2024-01-07,LAP COFFEE,LAP COFFEE_Kurfürstendamm,"Kurfürstendamm 229, 10719 Berlin, Germany",52.5036798,13.3322424,4.3,18,Winter,7,14,-4.0,-0.6,-7.4,0.3,0.0176217388361692,127.29000091552734
2024-01-07,LAP COFFEE,LAP COFFEE_Karl-Marx-Straße,"Karl-Marx-Straße 101, 12043 Berlin, Germany",52.479598,13.4377434,4.4,61,Winter,7,10,-4.0,-0.6,-7.4,0.3,0.1078683286905288,27.1200008392334
2024-01-07,LAP COFFEE,LAP COFFEE_Oderberger Str.,"Oderberger Str. 53, 10435 Berlin, Germany",52.5385328,13.4091964,4.8,35,Winter,2,16,-4.0,-0.4,-7.6,0.5,0.1107243150472641,40.279998779296875
2024-01-07,LAP COFFEE,LAP COFFEE_Graefestraße,"Graefestraße 19, 10967 Berlin, Germany",52.4928841,13.4173035,4.4,91,Winter,3,8,-4.0,-0.6,-7.4,0.3,0.2876979410648346,31.309999465942383
2024-01-07,LAP COFFEE,LAP COFFEE_Raumerstraße,"Raumerstraße 35, 10437 Berlin, Germany",52.541964,13.4213096,4.7,135,Winter,7,14,-4.0,-0.4,-7.6,0.5,0.1416866332292556,32.369998931884766
2024-01-07,LAP COFFEE,LAP COFFEE_Schönhauser Allee,"Schönhauser Allee 176, 10119 Berlin, Germany",52.53169699999999,13.4119802,4.9,79,Winter,5,8,-4.0,-0.4,-7.6,0.5,0.1882993876934051,48.45000076293945
2024-01-07,LAP COFFEE,LAP COFFEE_Krossener Str.,"Krossener Str. 21, 10245 Berlin, Germany",52.51026840000001,13.4592979,4.0,49,Winter,7,22,-4.0,-0.4,-7.6,0.5,0.1591652780771255,45.20000076293945
2024-01-07,LAP COFFEE,LAP COFFEE_Rykestraße,"Rykestraße 11, 10405 Berlin, Germany",52.5362018,13.4206822,4.7,117,Winter,7,10,-4.0,-0.4,-7.6,0.5,0.1070662140846252,36.959999084472656
2024-01-07,LAP COFFEE,LAP COFFEE_Falckensteinstraße,"Falckensteinstraße 5, 10997 Berlin, Germany",52.499624,13.4431491,4.1,40,Winter,4,8,-4.0,-0.4,-7.6,0.5,0.2489165216684341,36.33000183105469
2024-01-07,LAP COFFEE,LAP COFFEE_Adalbertstraße,"Adalbertstraße 91, 10999 Berlin, Germany",52.5011783,13.4189707,4.4,41,Winter,13,14,-4.0,-0.6,-7.4,0.3,0.1436753123998642,38.38999938964844
2024-01-07,LAP coffee,LAP COFFEE_Schönhauser Allee,"Schönhauser Allee 75, 10439 Berlin, Germany",52.5493204,13.4136695,4.7,103,Winter,1,8,-4.0,-0.4,-7.6,0.5,0.2017305344343185,36.45000076293945
2024-01-08,LAP COFFEE,LAP COFFEE_Akazienstraße,"Akazienstraße 3A, 10823 Berlin, Germany",52.4867684,13.35549,4.7,151,Winter,11,12,-6.5,-3.8,-9.2,0.0,0.143639475107193,28.510000228881836
2024-01-08,LAP COFFEE,LAP COFFEE_Kastanienallee,"Kastanienallee 47, 10119 Berlin, Germany",52.5344486,13.4053129,4.8,176,Winter,7,6,-6.55,-3.9,-9.2,0.0,0.0651326924562454,32.849998474121094
2024-01-08,LAP COFFEE,LAP COFFEE_Rosenthaler Str.,"Rosenthaler Str. 62, 10119 Berlin, Germany",52.5276603,13.4035268,4.7,689,Winter,9,20,-6.55,-3.9,-9.2,0.0,0.0797425210475921,62.93000030517578
2024-01-08,LAP COFFEE,LAP COFFEE_Uhlandstraße,"Uhlandstraße 30, 10719 Berlin, Germany",52.5006847,13.3247846,4.8,156,Winter,5,9,-6.5,-3.8,-9.2,0.0,0.0632108747959137,51.470001220703125
2024-01-08,LAP COFFEE,LAP COFFEE_Kantstraße,"Kantstraße 23, 10623 Berlin, Germany",52.50615089999999,13.3208272,4.3,126,Winter,7,10,-6.5,-3.8,-9.2,0.0,0.0520948655903339,48.040000915527344
2024-01-08,LAP COFFEE,LAP COFFEE_Kurfürstendamm,"Kurfürstendamm 229, 10719 Berlin, Germany",52.5036798,13.3322424,4.3,18,Winter,7,14,-6.5,-3.8,-9.2,0.0,0.0176217388361692,127.29000091552734
2024-01-08,LAP COFFEE,LAP COFFEE_Karl-Marx-Straße,"Karl-Marx-Straße 101, 12043 Berlin, Germany",52.479598,13.4377434,4.4,61,Winter,7,10,-6.5,-3.8,-9.2,0.0,0.1078683286905288,27.1200008392334
2024-01-08,LAP COFFEE,LAP COFFEE_Oderberger Str.,"Oderberger Str. 53, 10435 Berlin, Germany",52.5385328,13.4091964,4.8,35,Winter,2,16,-6.55,-3.9,-9.2,0.0,0.1107243150472641,40.279998779296875
2024-01-08,LAP COFFEE,LAP COFFEE_Graefestraße,"Graefestraße 19, 10967 Berlin, Germany",52.4928841,13.4173035,4.4,91,Winter,3,8,-6.5,-3.8,-9.2,0.0,0.2876979410648346,31.309999465942383
2024-01-08,LAP COFFEE,LAP COFFEE_Raumerstraße,"Raumerstraße 35, 10437 Berlin, Germany",52.541964,13.4213096,4.7,135,Winter,7,14,-6.55,-3.9,-9.2,0.0,0.1416866332292556,32.369998931884766
2024-01-08,LAP COFFEE,LAP COFFEE_Schönhauser Allee,"Schönhauser Allee 176, 10119 Berlin, Germany",52.53169699999999,13.4119802,4.9,79,Winter,5,8,-6.55,-3.9,-9.2,0.0,0.1882993876934051,48.45000076293945
2024-01-08,LAP COFFEE,LAP COFFEE_Krossener Str.,"Krossener Str. 21, 10245 Berlin, Germany",52.51026840000001,13.4592979,4.0,49,Winter,7,22,-6.55,-3.9,-9.2,0.0,0.1591652780771255,45.20000076293945
2024-01-08,LAP COFFEE,LAP COFFEE_Rykestraße,"Rykestraße 11, 10405 Berlin, Germany",52.5362018,13.4206822,4.7,117,Winter,7,10,-6.55,-3.9,-9.2,0.0,0.1070662140846252,36.959999084472656
2024-01-08,LAP COFFEE,LAP COFFEE_Falckensteinstraße,"Falckensteinstraße 5, 10997 Berlin, Germany",52.499624,13.4431491,4.1,40,Winter,4,8,-6.55,-3.9,-9.2,0.0,0.2489165216684341,36.33000183105469
2024-01-08,LAP COFFEE,LAP COFFEE_Adalbertstraße,"Adalbertstraße 91, 10999 Berlin, Germany",52.5011783,13.4189707,4.4,41,Winter,13,14,-6.5,-3.8,-9.2,0.0,0.1436753123998642,38.38999938964844
2024-01-08,LAP coffee,LAP COFFEE_Schönhauser Allee,"Schönhauser Allee 75, 10439 Berlin, Germany",52.5493204,13.4136695,4.7,103,Winter,1,8,-6.55,-3.9,-9.2,0.0,0.2017305344343185,36.45000076293945
2024-01-09,LAP COFFEE,LAP COFFEE_Akazienstraße,"Akazienstraße 3A, 10823 Berlin, Germany",52.4867684,13.35549,4.7,151,Winter,11,12,-7.4,-4.2,-10.6,0.0,0.143639475107193,28.510000228881836
2024-01-09,LAP COFFEE,LAP COFFEE_Kastanienallee,"Kastanienallee 47, 10119 Berlin, Germany",52.5344486,13.4053129,4.8,176,Winter,7,6,-7.35,-4.1,-10.6,0.0,0.0651326924562454,32.849998474121094
2024-01-09,LAP COFFEE,LAP COFFEE_Rosenthaler Str.,"Rosenthaler Str. 62, 10119 Berlin, Germany",52.5276603,13.4035268,4.7,689,Winter,9,20,-7.35,-4.1,-10.6,0.0,0.0797425210475921,62.93000030517578
2024-01-09,LAP COFFEE,LAP COFFEE_Uhlandstraße,"Uhlandstraße 30, 10719 Berlin, Germany",52.5006847,13.3247846,4.8,156,Winter,5,9,-7.4,-4.2,-10.6,0.0,0.0632108747959137,51.470001220703125
2024-01-09,LAP COFFEE,LAP COFFEE_Kantstraße,"Kantstraße 23, 10623 Berlin, Germany",52.50615089999999,13.3208272,4.3,126,Winter,7,10,-7.4,-4.2,-10.6,0.0,0.0520948655903339,48.040000915527344
2024-01-09,LAP COFFEE,LAP COFFEE_Kurfürstendamm,"Kurfürstendamm 229, 10719 Berlin, Germany",52.5036798,13.3322424,4.3,18,Winter,7,14,-7.4,-4.2,-10.6,0.0,0.0176217388361692,127.29000091552734
2024-01-09,LAP COFFEE,LAP COFFEE_Karl-Marx-Straße,"Karl-Marx-Straße 101, 12043 Berlin, Germany",52.479598,13.4377434,4.4,61,Winter,7,10,-7.4,-4.2,-10.6,0.0,0.1078683286905288,27.1200008392334
2024-01-09,LAP COFFEE,LAP COFFEE_Oderberger Str.,"Oderberger Str. 53, 10435 Berlin, Germany",52.5385328,13.4091964,4.8,35,Winter,2,16,-7.35,-4.1,-10.6,0.0,0.1107243150472641,40.279998779296875
2024-01-09,LAP COFFEE,LAP COFFEE_Graefestraße,"Graefestraße 19, 10967 Berlin, Germany",52.4928841,13.4173035,4.4,91,Winter,3,8,-7.4,-4.2,-10.6,0.0,0.2876979410648346,31.309999465942383
2024-01-09,LAP COFFEE,LAP COFFEE_Raumerstraße,"Raumerstraße 35, 10437 Berlin, Germany",52.541964,13.4213096,4.7,135,Winter,7,14,-7.35,-4.1,-10.6,0.0,0.1416866332292556,32.369998931884766
2024-01-09,LAP COFFEE,LAP COFFEE_Schönhauser Allee,"Schönhauser Allee 176, 10119 Berlin, Germany",52.53169699999999,13.4119802,4.9,79,Winter,5,8,-7.35,-4.1,-10.6,0.0,0.1882993876934051,48.45000076293945
2024-01-09,LAP COFFEE,LAP COFFEE_Krossener Str.,"Krossener Str. 21, 10245 Berlin, Germany",52.51026840000001,13.4592979,4.0,49,Winter,7,22,-7.35,-4.1,-10.6,0.0,0.1591652780771255,45.20000076293945
2024-01-09,LAP COFFEE,LAP COFFEE_Rykestraße,"Rykestraße 11, 10405 Berlin, Germany",52.5362018,13.4206822,4.7,117,Winter,7,10,-7.35,-4.1,-10.6,0.0,0.1070662140846252,36.959999084472656
2024-01-09,LAP COFFEE,LAP COFFEE_Falckensteinstraße,"Falckensteinstraße 5, 10997 Berlin, Germany",52.499624,13.4431491,4.1,40,Winter,4,8,-7.35,-4.1,-10.6,0.0,0.2489165216684341,36.33000183105469
2024-01-09,LAP COFFEE,LAP COFFEE_Adalbertstraße,"Adalbertstraße 91, 10999 Berlin, Germany",52.5011783,13.4189707,4.4,41,Winter,13,14,-7.4,-4.2,-10.6,0.0,0.1436753123998642,38.38999938964844
